"grdc_no","wmo_reg","sub_reg","river","station","country","latitude","longitude","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr"
"1491720","1","91","NYAZIKATZE","PIRIMANGWE FLUME (63315556)","ZW","-17.583333","32.033333","285","-999","1970","1990","21","23.42231348","","","","","1970","1990","21","1.083","0.034153488","119.8368"
"1491750","1","91","HUNYANI","HUNYANI POORT DAM U/S G/W","ZW","-17.88","30.77","2220","-999","","","","","1957","1980","24","8.695652174","1957","1980","24","6.485","0.20451096","92.12205405"
"1491760","1","91","HUNYANI","PRINCE EDWARD DAM D/S G/W","ZW","-17.98","31.07","793","-999","","","","","1964","1982","19","0","1964","1982","19","3.907","0.123211152","155.3734578"
"1491770","1","91","MUKUVISI","CLEVELAND DAM D/S G/W (63323028)","ZW","-17.85","31.15","22","-999","1954","1990","37","5.863563769","","","","","1954","1990","37","0.129","0.004068144","184.9156364"
"1491780","1","91","RUWA","HARAVA DAM U/S G/W (63323082)","ZW","-17.85","31.15","170","-999","1973","1990","18","0.128845225","","","","","1973","1990","18","1.329","0.041911344","246.5373176"
"1491790","1","91","MANYAME","HARAVA DAM U/S (63323081)","ZW","-18","31.15","491","-999","1974","1990","17","2.549623546","","","","","1974","1990","17","2.374","0.074866464","152.4775234"
"1491810","1","91","NYANGADZI","NYAGADZI WEYA TTL G/W (63315247)","ZW","-18.016667","32.15","249","-999","1976","1988","13","32.71731691","","","","","1976","1988","13","1.241","0.039136176","157.1733976"
"1491815","1","91","MWARAZI","MWARAZI DAM U/S G/W (63315246)","ZW","-18.2","32.2","214","-999","1969","1990","22","8.057366362","","","","","1969","1990","22","0.963","0.030369168","141.912"
"1491816","1","91","DORA","MWARAZI DAM U/S G/W (63315255)","ZW","-18.216667","32.216667","61","-999","1970","1990","21","7.967959528","","","","","1970","1990","21","0.315","0.00993384","162.8498361"
"1491820","1","91","UMWINDSI","LION'S HEAD G/W","ZW","-17.53","31.5","829","-999","","","","","1952","1980","29","5.797101449","1952","1980","29","5.573","0.175750128","212.0025669"
"1491830","1","91","SHAVANHOHWE","MUTOKO ROAD BRIDGE (63315506)","ZW","-17.633333","31.6","1194","-999","1949","1990","42","17.06844741","","","","","1949","1990","42","7.465","0.23541624","197.1660302"
"1491840","1","91","MAZOE","BINDURA SANGARE","ZW","-17.3","31.3","2360","-999","","","","","1968","1984","17","0","1968","1984","17","9.102","0.287040672","121.6274034"
"1491850","1","91","MAZOE","LION'S DEN G/W","ZW","-17.28","31.55","3300","-999","","","","","1968","1984","17","0","1968","1984","17","12.065","0.38048184","115.2975273"
"1491860","1","91","MUFURUDZI","EBEN DAM U/S G/W (63315542)","ZW","-17.166667","31.5","218","-999","1968","1990","23","20.46048538","","","","","1968","1990","23","1.203","0.037937808","174.0266422"
"1491870","1","91","MWENJE","MWENJE DAM U/S FLUME (63315548)","ZW","-17.25","30.95","378","-999","1971","1990","20","6.21037464","","","","","1971","1990","20","2.88","0.09082368","240.2742857"
"1491875","1","91","SAWI","MWENJE DAM U/S G/W (63315549)","ZW","-17.166667","30.983333","67","-999","1975","1987","13","0.342231348","","","","","1975","1987","13","0.487","0.015358032","229.2243582"
"1491876","1","91","NYAMASANGA","MWENJE DAM U/S FLUME (63315550)","ZW","-17.216667","30.983333","10","-999","1970","1990","21","2.340862423","","","","","1970","1990","21","0.09","0.00283824","283.824"
"1491880","1","91","TSANGA","TROUTBECK DAM U/S G/W (63315206)","ZW","-18.183333","32.816667","18","-999","1964","1990","27","6.550126369","","","","","1964","1990","27","0.403","0.012709008","706.056"
"1491890","1","91","POTE","ARCADIA UPPER G/W (63315524)","ZW","-17.366667","31.433333","1028","-999","1958","1990","33","6.245722108","","","","","1958","1990","33","5.722","0.180448992","175.5340389"
"1494100","1","94","NYAHODI","NYARUWA FLUME + G/W (63415007)","ZW","-19.85","32.8","131","-999","1958","1990","33","1.916495551","1964","1982","19","3.652968037","1958","1990","33","0.561","0.017691696","135.0511145"
"1494110","1","94","ZONUE","HOBOKEN G/W (63415010)","ZW","-19.833333","32.783333","32","-999","1967","1990","24","8.636836629","","","","","1967","1990","24","0.663","0.020908368","653.3865"
"1494120","1","94","NYANYADZI","NYANYADZI DAM U/S (63422320)","ZW","-19.766667","32.666667","151","-999","1968","1988","21","40","","","","","1968","1988","21","0.231","0.007284816","48.24381457"
"1494130","1","94","SHINJA","SHINJA NYANYADZI G/W (63422326)","ZW","-19.733333","32.616667","191","-999","1970","1978","9","0","","","","","1970","1978","9","0.346","0.010911456","57.12804188"
"1494200","1","94","MAPOPO","STAPLEFORD G/W (63414001)","ZW","-18.666667","32.85","6","-999","1957","1990","34","33.86708703","","","","","1957","1990","34","0.185","0.00583416","972.36"
"1494300","1","94","CHIPUDZANA","SOUTHDOWN L/F NOTCH (63415016)","ZW","-20.266667","32.833333","67","-999","1972","1985","14","0.526537489","","","","","1972","1985","14","0.364","0.011479104","171.3299104"
"1494310","1","94","BUZI, RIO","YPRES (63415018)","ZW","-20.266667","32.666667","48","-999","1975","1990","16","1.168096368","","","","","1975","1990","16","1.006","0.031725216","660.942"
"1494311","1","94","BUZI, RIO","BANGAZAAN G/W (63415015)","ZW","-20.216667","32.6","27","-999","1971","1985","15","0","","","","","1971","1985","15","0.189","0.005960304","220.752"
"1494400","1","94","PUNGWE","PUNGWE CAUSEWAY G/W (63414014)","ZW","-18.4","32.783333","95","-999","1970","1990","21","15.08555784","","","","","1970","1990","21","4.307","0.135825552","1429.742653"
"1495100","1","95","SAVE, RIO","SAVE GORGE C/S (63422143)","ZW","-21.183333","32.283333","43233","-999","1959","1977","19","0.120609076","","","","","1959","1977","19","99.311","3.131871696","72.4416926"
"1495150","1","95","NGEZI","BELINGWE ROAD","ZW","-20.37","30.9","1680","-999","","","","","1956","1980","25","7.291666667","1956","1980","25","3.233","0.101955888","60.68802857"
"1495160","1","95","RUNDE","INGESI FLUMES","ZW","-20.62","30.45","5390","-999","","","","","1970","1980","11","2.5","1970","1980","11","16.094","0.507540384","94.16333655"
"1495165","1","95","RUNDE","RUNDE U/S INGESI FLUMES (63423133)","ZW","-20.616667","30.45","3710","-999","1971","1990","20","22.21415081","","","","","1971","1990","20","8.271","0.260834256","70.30572938"
"1495170","1","95","TOKWE","AUSTRAL DAM SPILLWAY","ZW","-20.13","30.45","4250","-999","","","","","1973","1980","8","0","1973","1980","8","23.969","0.755886384","177.8556198"
"1495180","1","95","SHASHE","MUSHWE FLUMES","ZW","-19.95","30.47","1620","-999","","","","","1966","1980","15","0","1966","1980","15","6.862","0.216400032","133.5802667"
"1495190","1","95","UMTEBEKWA","RIETFONTEIN G/W (63423142)","ZW","-19.883333","29.95","628","-999","1980","1990","11","9.994523549","","","","","1980","1990","11","1.1","0.0346896","55.23821656"
"1495195","1","95","IMPALI","IMPALULI G/W (63423193)","ZW","-19.783333","29.916667","64","-999","1966","1990","25","8.41889117","","","","","1966","1990","25","0.285","0.00898776","140.43375"
"1495200","1","95","RUNDE","TOKWE CONFLUENCE U/S C/S","ZW","-21.17","31.2","17100","-999","","","","","1962","1980","19","0","1962","1980","19","48.502","1.529559072","89.44789895"
"1495220","1","95","TOKWE","LUNDI CONFLUENCE U/S C/S","ZW","-21.13","31.27","7950","-999","","","","","1962","1980","19","0","1962","1980","19","25.316","0.798365376","100.4233177"
"1495230","1","95","BEVUMI","KYLE DAM U/S G/W (63423344)","ZW","-21.166667","31.133333","135","-999","1959","1990","32","3.497306368","","","","","1959","1990","32","0.324","0.010217664","75.6864"
"1495240","1","95","RUNDE","TOKWE CONFLUENCE D/S C/S","ZW","-21.13","31.27","23000","-999","","","","","1962","1980","19","0","1962","1980","19","66.934","2.110830624","91.77524452"
"1495280","1","95","MUTIRIKWI","BANGALA DAM D/S FLUMES","ZW","-20.75","31.23","1980","-999","","","","","1960","1980","21","6.382978723","1960","1980","21","15.424","0.486411264","245.6622545"
"1495290","1","95","SHAGASHI","WATERWORKS WEIR","ZW","-20.05","30.85","541","-999","","","","","1964","1981","18","0","1964","1981","18","1.431","0.045128016","83.41592606"
"1495291","1","95","SHAGASHI","KYLE DAM U/S G/W (63423369)","ZW","-20.116667","30.866667","847","-999","1980","1990","11","8.324205915","","","","","1980","1990","11","0.624","0.019678464","23.23313341"
"1495292","1","95","SHAGASHI","MAKAHOLI DAM U/S FLUME (63423353)","ZW","-19.816667","30.733333","160","-999","1974","1990","17","25.99247091","","","","","1974","1990","17","0.538","0.016966368","106.0398"
"1495295","1","95","UMPOPINYANI","KYLE DAM U/S G/W (63423354)","ZW","-20.1","30.9","229","-999","1960","1990","31","3.331203797","","","","","1960","1990","31","0.436","0.013749696","60.04234061"
"1495300","1","95","MUTIRIKWI","KYLE DAM U/S FLUME","ZW","-20.08","31.07","847","-999","","","","","1959","1980","22","0","1959","1980","22","3.043","0.095964048","113.298758"
"1495310","1","95","MSALI","KYLE DAM U/S G/W (63423348)","ZW","-20.1","31.083333","411","-999","1959","1990","32","12.90294092","","","","","1959","1990","32","1.224","0.038600064","93.91743066"
"1495320","1","95","POPOTEKE","KYLE DAM U/S G/W (63423349)","ZW","-20.116667","31.016667","946","-999","1960","1990","31","8.40558547","","","","","1960","1990","31","2.853","0.089972208","95.10804228"
"1495330","1","95","MUTIRIKWI","KYLE DAM U/S G/W (63423345)","ZW","-20.083333","31.066667","835","-999","1960","1990","31","3.378378378","","","","","1960","1990","31","2.885","0.09098136","108.9597126"
"1495350","1","95","CHIREDZI","R/B CANAL PICK UP WEIR","ZW","-20.92","31.63","2460","-999","","","","","1974","1980","7","0","1974","1980","7","9.732","0.306908352","124.7594927"
"1495351","1","95","CHIREDZI","MANJIRENJI DAM U/S (63423208)","ZW","-20.483333","31.533333","1049","-999","1966","1990","25","4.163814739","","","","","1966","1990","25","5.434","0.171366624","163.3618913"
"1495360","1","95","ROSWA","ROSWA TURGWE FLUME (63422114)","ZW","-20.166667","31.6","210","-999","1973","1990","18","11.75712675","","","","","1973","1990","18","1.117","0.035225712","167.7414857"
"1495370","1","95","NGEZI","SIVUMBA FLUME (63423551)","ZW","-20.566667","30.283333","4157","-999","1975","1989","15","21.52913571","","","","","1975","1989","15","5.377","0.169569072","40.79121289"
"1495371","1","95","NGEZI","MBERENGWA ROAD BRIDGE (63423528)","ZW","-20.366667","29.9","1672","-999","1957","1984","28","23.78827824","","","","","1957","1984","28","3.133","0.098802288","59.09227751"
"1495700","1","95","SAVE, RIO","CONDO D/S G/W (63422121)","ZW","-19.216667","32.016667","11174","-999","1956","1990","35","6.498631019","1955","1984","30","4.597701149","1955","1990","36","41.794","1.318015584","117.9537841"
"1495720","1","95","MACHEKE","CONDO U/S G/W (63422219)","ZW","-18.916667","31.95","3383","-999","1954","1990","37","28.9906998","1954","1980","27","8.360128617","1954","1990","37","12.346","0.389343456","115.0882223"
"1495800","1","95","ODZI","ODZI BRIDGE CONTROL SECTION (63422361)","ZW","-18.916667","32.416667","2498","-999","1962","1990","29","4.008995795","1962","1980","19","0","1962","1990","29","12.105","0.38174328","152.8195677"
"1495801","1","95","ODZI","ODZI GORGE G/W (63422330)","ZW","-19.766667","32.4","7265","-999","1981","1990","10","25.34225738","","","","","1981","1990","10","23.076","0.727724736","100.1685803"
"1495802","1","95","ODZI","ODZI FALLS FLUME (63422362)","ZW","-18.883333","32.433333","2222","-999","1978","1990","13","0","","","","","1978","1990","13","11.129","0.350964144","157.9496598"
"1495830","1","95","UMTALI","PREMIER ESTATE","ZW","-18.92","32.55","249","-999","","","","","1964","1982","19","0","1964","1982","19","0.49","0.01545264","62.05879518"
"1496150","1","96","SHASHANI","ANTELOPE DAM U/S G/W (63535177)","ZW","-20.966667","28.35","551","-999","1969","1990","22","4.863102999","1970","1980","11","0","1969","1990","22","0.657","0.020719152","37.6028167"
"1496160","1","96","MPOPOMA","MPOPONA DAM D/S FLUME (63535223)","ZW","-20.566667","28.383333","112","-999","1956","1990","35","17.77258818","","","","","1956","1990","35","0.157","0.004951152","44.20671429"
"1496161","1","96","MPOPOMA","MPOPONA DAM U/S G/W (63535239)","ZW","-20.533333","28.35","90","-999","1963","1990","28","45.51815048","","","","","1963","1990","28","0.229","0.007221744","80.2416"
"1496180","1","96","THULI","MAKWE DAM D/S G/W (63535256)","ZW","-20.9","28.783333","651","-999","1965","1990","26","20.14528895","1966","1980","15","11.9047619","1965","1990","26","1.434","0.045222624","69.46639631"
"1496181","1","96","THULI","THULI GORGE G/W (63535231)","ZW","-21.083333","28.833333","4090","-999","1958","1990","33","13.47535934","","","","","1958","1990","33","6.047","0.190698192","46.62547482"
"1496195","1","96","ZGALANGAMATE","ANTELOPE DAM U/S (63535178)","ZW","-20.983333","28.45","51","-999","1969","1989","21","5.106091718","","","","","1969","1989","21","0.111","0.003500496","68.63717647"
"1496200","1","96","THULI","NTALALI CAUSEWAY","ZW","-21.32","28.95","5880","-999","","","","","1966","1980","15","0","1966","1980","15","12.366","0.389974176","66.32213878"
"1496250","1","96","CHAVEZI","GWANDA WEIR","ZW","-20.95","29","940","-999","","","","","1950","1980","31","0.277777778","1950","1980","31","2.652","0.083633472","88.97177872"
"1496251","1","96","CHAVEZI","SHEET DAM U/S G/W (63535229)","ZW","-20.75","28.933333","363","-999","1960","1990","31","27.50752943","","","","","1960","1990","31","0.481","0.015168816","41.7873719"
"1496300","1","96","INCEMA","NCEMA DAM U/S G/W","ZW","-20.32","29","640","-999","","","","","1964","1982","19","1.369863014","1964","1982","19","0.816","0.025733376","40.2084"
"1496320","1","96","UMZINGWANI","GLASS BLOCK G/W (63534120)","ZW","-20.583333","29.183333","2504","-999","","","","","1953","1980","28","3.703703704","1953","1980","28","4.064","0.128162304","51.18302875"
"1496321","1","96","UMZINGWANI","DODDIEBURN RANCH (63534162)","ZW","-21.416667","29.4","9718","-999","1966","1990","25","29.86588921","","","","","1966","1990","25","15.063","0.475026768","48.88112451"
"1496340","1","96","INSIZA","RIXON DAM U/S G/W (63534275)","ZW","-19.95","29.2","397","-999","1968","1990","23","0.199128811","1973","1980","8","1.075268817","1968","1990","23","0.254","0.008010144","20.17668514"
"1496345","1","96","JAMA","RIXON DAM U/S G/W (63534274)","ZW","-19.983333","29.166667","76","-999","1968","1990","23","5.090230243","","","","","1968","1990","23","0.165","0.00520344","68.46631579"
"1496350","1","96","INSIZA","FILABUSI UPPER WEIR","ZW","-20.52","29.27","2000","-999","","","","","1952","1981","30","0.862068966","1952","1981","30","2.605","0.08215128","41.07564"
"1496351","1","96","INSIZA","SILALABUHWA DAM D/S G/W (63534265)","ZW","-20.783333","29.366667","2963","-999","1966","1990","25","20.46543463","","","","","1966","1990","25","2.697","0.085052592","28.70489099"
"1496355","1","96","UNKAKEZI","ESKDALE CAUSEWAY (63534213)","ZW","-20.6","29.416667","453","-999","1951","1990","40","13.89259389","","","","","1951","1990","40","0.803","0.025323408","55.90156291"
"1496360","1","96","MWENEZI","JEKA BRIDGE G/W (63531028)","ZW","-20.833333","29.933333","1929","-999","1957","1990","34","17.34008131","","","","","1957","1990","34","2.413","0.076096368","39.44860964"
"1496365","1","96","LUMANI","INSINDI WEIR (63535215)","ZW","-20.6","29.6","277","-999","1952","1990","39","2.910872541","","","","","1952","1990","39","0.877","0.027657072","99.84502527"
"1496500","1","96","LIMPOPO RIVER","BEITBRIDGE PUMPSTATION C/S (63533035)","ZW","-22.216667","29.983333","208784","-999","1959","1990","32","23.28888104","1959","1980","22","2.777777778","1959","1990","32","66.551","2.098752336","10.05226615"
"1512100","1","12","GORGOL EL ABIOD","AGUEILLAT","MR","16.92","-12.38","8370","-999","1978","1985","8","12.62833676","1978","1985","8","12.5","1978","1985","8","2.016","0.063576576","7.595767742"
"1512200","1","12","GARFA, OUED","GHORFA AVAL","MR","15.53","-12.7","5050","-999","1979","1985","7","31.2084474","1979","1985","7","30.95238095","1979","1985","7","11.974","0.377612064","74.77466614"
"1512300","1","12","NIORDE, OUED","HARR","MR","15.28","-12.55","1550","-999","1985","1985","1","0.273972603","1985","1985","1","0","1985","1985","1","4.507","0.142132752","91.69854968"
"1526200","1","26","ANKOBRA","PRESTEA","GH","5.45","-2.1167","4268","19.65","1997","2007","11","16.56692057","1976","1978","3","0","1976","2007","32","11.647","0.367299792","86.05899531"
"1526300","1","26","PRA","DABOASI","GH","5.1667","-1.6333","22714","-0.07","1979","2006","28","32.71731691","1965","1978","14","0","1965","2006","42","190.359","6.003161424","264.29345"
"1526800","1","26","AYENSU","WINNEBA","GH","5.38","-0.6","1658","4","","","","","1976","1978","3","2.777777778","1976","1978","3","3.079","0.097099344","58.56413993"
"1526801","1","26","AYENSU","OKYEREKO (W/ROAD)","GH","5.3833","-0.6","1600","-999","1979","2007","29","37.07350361","","","","","1979","2007","29","5.369","0.169316784","105.82299"
"1530100","1","30","TANO","ALANDA","GH","5.12","-2.75","15800","1.8","1975","1978","4","8.918128655","1965","1978","14","1.226993865","1965","1978","14","131.862","4.158400032","263.1898754"
"1531050","1","31","BLACK VOLTA","LAWRA","GH","10.6333","-2.9167","93820","224.19","1975","2007","33","37.65216651","1951","1974","24","0","1951","2007","57","59.363","1.872071568","19.95386451"
"1531100","1","31","BLACK VOLTA","BAMBOI","GH","8.15","-2.0333","134200","34.75","1975","2007","33","56.51247977","1950","1974","25","0","1950","2007","58","308.667","9.734122512","72.53444495"
"1531300","1","31","PRU","PRANG","GH","7.9833","-0.8833","6355","41.43","1998","2007","10","2.199606041","1957","1967","11","0","1957","2007","51","51.438","1.622148768","255.2555103"
"1531420","1","31","KULPAWN","YAGABA","GH","10.23","-1.2833","10600","126.3","1975","2007","33","73.28679663","1958","1974","17","3.645833333","1958","2007","50","16.352","0.515676672","48.64874264"
"1531430","1","31","SISILI","WIASI","GH","10.33","-1.35","9500","125.51","1975","2007","33","70.1873496","1962","1974","13","0","1962","2007","46","11.475","0.3618756","38.09216842"
"1531450","1","31","WHITE VOLTA","NAWUNI","GH","9.7","-1.08","92950","96","1975","2007","33","10.81127096","1953","1974","22","0","1953","2007","55","243.769","7.687499184","82.705747"
"1531550","1","31","WHITE VOLTA","PWALAGU","GH","10.5833","-0.85","63350","123","1975","2007","33","57.46571207","1951","1974","24","0","1951","2007","57","103.985","3.27927096","51.76434033"
"1531600","1","31","WHITE VOLTA","YARUGU","GH","10.98","-0.4","41550","170","1975","2007","33","69.43119891","1966","1974","9","0","1966","2007","42","71.814","2.264726304","54.50604823"
"1531650","1","31","RED VOLTA","NANGODI","GH","10.8667","-0.6167","11570","184.12","1975","2007","33","88.62161461","1958","1974","17","0","1958","2007","50","15.351","0.484109136","41.84175765"
"1531680","1","31","DAKA","EKUMDIPE","GH","8.47","-0.22","6810","-999","1975","1996","22","66.52526032","1963","1974","12","0","1963","1996","34","23.54","0.74235744","109.0099031"
"1531700","1","31","VOLTA","SENCHI(HALCROW)","GH","6.2","0.1","394100","5","","","","","1936","1984","49","3.242320819","1936","1984","49","1091.454","34.42009334","87.33847588"
"1531800","1","31","OTI","SABARI","GH","9.28","0.23","58670","82.55","1995","2007","13","13.61702128","1959","1974","16","0","1959","2007","49","405.169","12.77740958","217.7843802"
